,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
66056,2016,14,1112,90,1133,60,H,0,25,46,5,14,35,52,9,34,18,11,6,0,22,21,55,2,15,16,24,5,22,10,13,1,2,35
66057,2016,14,1113,83,1125,74,H,0,27,57,10,21,19,26,13,32,19,22,7,5,26,24,63,8,31,18,24,10,21,13,14,9,2,21
66058,2016,14,1123,73,1183,56,H,0,25,60,5,18,18,24,18,25,12,9,4,4,20,16,49,5,18,19,27,13,19,8,11,5,2,19
66059,2016,14,1126,86,1404,79,A,0,27,56,13,26,19,27,10,27,12,12,3,5,22,26,59,13,30,14,25,13,24,17,16,5,4,25
66060,2016,14,1129,101,1319,81,H,0,33,60,13,26,22,31,9,32,16,13,4,4,18,28,66,11,24,14,20,9,18,14,11,11,1,24
66061,2016,14,1131,69,1107,64,H,0,25,54,10,30,9,13,7,26,13,15,5,3,22,22,59,1,13,19,27,15,26,9,12,7,1,18
66062,2016,14,1135,71,1221,55,H,0,30,58,8,24,3,8,5,35,17,12,5,4,23,17,55,3,22,18,22,6,26,5,13,8,2,15
66063,2016,14,1143,85,1364,67,H,0,25,51,6,22,29,38,6,32,14,10,2,6,18,24,60,7,20,12,22,6,24,13,9,3,1,25
66064,2016,14,1145,98,1250,89,H,0,28,66,11,30,31,38,22,18,16,10,6,3,22,27,58,13,27,22,28,15,20,19,15,7,4,29
66065,2016,14,1158,72,1298,58,A,0,24,55,11,24,13,19,9,25,14,7,7,3,29,16,43,2,10,24,34,8,25,11,13,3,4,18
66066,2016,14,1165,101,1159,98,A,2,33,74,10,27,25,39,15,36,9,18,11,7,27,32,73,12,32,22,33,14,31,18,16,8,5,26
66067,2016,14,1182,95,1309,75,H,0,32,52,14,29,17,25,7,25,25,19,6,5,29,24,59,5,12,22,36,16,16,16,14,8,1,22
66068,2016,14,1187,88,1150,74,H,0,30,53,7,11,21,28,11,28,16,15,7,4,16,28,63,10,26,8,13,12,14,16,12,6,5,20
66069,2016,14,1196,104,1299,54,H,0,37,69,15,29,15,23,20,31,20,13,8,7,23,17,52,4,16,16,28,10,17,5,16,9,2,21
66070,2016,14,1201,80,1249,72,H,0,25,70,2,11,28,41,22,29,15,8,6,4,22,24,54,8,21,16,27,8,31,12,16,2,6,32
66071,2016,14,1203,73,1438,68,H,0,23,51,4,15,23,28,7,30,9,11,3,2,18,25,62,5,20,13,16,9,24,11,8,6,2,24
66072,2016,14,1210,69,1397,67,H,0,28,71,2,19,11,18,19,28,15,14,10,12,19,27,77,4,15,9,17,24,29,9,16,6,4,16
66073,2016,14,1218,76,1305,75,H,0,29,66,4,19,14,27,11,26,9,10,8,4,25,25,59,2,10,23,26,6,32,5,14,5,6,26
66074,2016,14,1229,67,1287,66,H,0,24,47,6,10,13,23,7,20,13,15,8,7,18,24,58,7,16,11,17,18,19,10,17,8,3,23
66075,2016,14,1231,102,1122,76,H,0,40,60,16,27,6,10,6,24,25,20,14,3,15,29,60,7,14,11,14,9,16,15,23,6,5,15
66076,2016,14,1232,70,1461,55,H,0,22,58,7,28,19,26,10,37,14,8,7,2,20,19,55,7,30,10,19,5,30,9,9,6,2,22
66077,2016,14,1235,106,1152,64,H,0,41,69,8,25,16,27,10,43,26,17,8,6,14,23,75,10,37,8,11,11,21,9,18,9,2,23
66078,2016,14,1243,81,1162,71,H,0,30,60,7,22,14,20,14,23,17,14,6,0,21,23,50,5,24,20,26,8,19,12,14,8,1,22
66079,2016,14,1253,66,1140,65,H,0,22,71,7,23,15,23,16,27,14,11,11,2,23,26,59,5,20,8,21,15,36,11,24,5,6,25
66080,2016,14,1254,71,1259,68,A,0,26,64,7,22,12,16,17,23,14,13,7,6,22,25,55,3,14,15,23,11,22,13,14,5,2,18
66081,2016,14,1261,91,1244,69,H,0,33,65,6,17,19,23,9,28,21,8,13,9,16,24,64,7,19,14,18,14,26,10,17,5,0,18
66082,2016,14,1266,75,1237,71,H,1,24,54,3,17,24,29,11,24,13,20,9,2,15,26,66,9,32,10,10,13,21,15,17,12,3,24
66083,2016,14,1273,69,1206,60,H,0,23,56,4,13,19,21,8,23,14,6,5,1,10,27,64,5,25,1,4,12,26,15,11,3,6,23
66084,2016,14,1274,93,1418,77,H,0,31,55,12,23,19,27,10,21,17,10,6,4,20,29,63,5,20,14,24,18,20,14,13,7,3,23
66085,2016,14,1276,88,1189,68,H,0,31,60,13,24,13,15,10,22,20,11,8,1,22,23,50,9,23,13,18,9,18,13,17,4,1,18
66086,2016,14,1279,82,1204,72,H,0,20,55,2,14,40,53,15,35,9,10,5,5,20,21,67,11,35,19,27,15,28,11,12,4,2,38
66087,2016,14,1312,60,1378,57,A,0,19,60,8,25,14,19,14,22,12,14,11,1,22,18,46,6,22,15,24,10,30,13,21,4,9,20
66088,2016,14,1316,106,1410,84,H,0,37,66,17,32,15,22,8,27,21,6,5,5,21,30,62,6,12,18,26,10,25,10,10,4,3,19
66089,2016,14,1325,75,1398,67,H,0,23,56,10,28,19,20,7,28,12,13,9,7,18,21,52,4,12,21,28,7,26,7,14,10,2,19
66090,2016,14,1329,86,1115,72,H,0,26,60,3,14,31,42,19,26,12,11,10,4,21,22,53,7,17,21,31,12,19,10,14,6,2,30
66091,2016,14,1330,77,1138,58,H,0,23,43,9,14,22,37,7,30,16,14,3,6,22,20,65,3,16,15,23,20,19,6,14,8,5,30
66092,2016,14,1332,74,1124,67,H,0,24,55,6,25,20,30,13,22,12,13,6,3,16,24,61,7,20,12,18,15,20,10,18,5,0,23
66093,2016,14,1342,74,1367,73,H,0,23,53,5,16,23,32,6,31,10,15,5,3,23,27,54,7,21,12,25,3,31,16,11,3,4,25
66094,2016,14,1355,85,1451,68,H,0,31,61,9,22,14,20,12,16,13,12,7,1,22,20,40,5,15,23,32,7,22,8,22,5,5,23
66095,2016,14,1362,80,1349,54,H,0,31,62,8,18,10,12,13,32,17,16,10,6,20,22,65,4,22,6,13,16,19,6,16,8,8,15
66096,2016,14,1363,64,1285,61,H,0,19,50,6,17,20,33,11,35,12,18,6,5,25,20,54,3,16,18,30,6,23,10,10,6,0,27
66097,2016,14,1366,59,1144,57,H,0,19,50,5,13,16,27,7,24,8,17,9,3,23,19,44,4,14,15,26,7,30,10,24,10,1,25
66098,2016,14,1376,84,1331,66,H,0,29,73,7,21,19,27,19,25,14,6,5,4,22,22,51,4,14,18,23,4,24,7,13,3,5,23
66099,2016,14,1380,76,1280,72,A,0,29,62,6,14,12,20,9,25,10,8,10,7,20,23,60,11,31,15,23,17,27,12,19,4,2,19
66100,2016,14,1385,75,1420,53,H,0,27,52,7,19,14,17,5,36,15,18,7,11,16,18,67,8,29,9,17,17,21,10,13,9,2,19
66101,2016,14,1388,89,1264,63,H,0,30,52,10,24,19,26,11,26,24,13,9,5,30,16,42,7,15,24,35,6,14,13,16,8,0,21
66102,2016,14,1401,100,1368,58,H,0,33,61,14,25,20,33,17,32,27,20,12,5,25,18,51,4,17,18,31,9,17,10,22,9,0,28
66103,2016,14,1406,69,1288,61,H,0,21,54,3,11,24,38,15,34,5,18,6,4,15,23,64,7,22,8,10,9,26,10,14,5,1,28
66104,2016,14,1408,79,1179,74,H,1,28,67,6,17,17,29,16,28,8,16,10,7,18,26,63,8,23,14,18,11,28,7,21,7,1,25
66105,2016,14,1412,72,1106,70,H,0,21,42,3,11,27,42,10,31,18,18,6,6,20,25,60,6,24,14,25,11,17,14,12,9,2,30
66106,2016,14,1423,78,1184,59,H,0,29,65,7,25,13,22,16,29,16,15,8,8,29,17,51,3,9,22,35,12,26,5,19,5,0,25
66107,2016,14,1425,101,1284,90,H,0,36,71,7,20,22,33,15,27,14,10,5,6,23,30,69,10,26,20,24,13,24,12,13,4,6,29
66108,2016,14,1428,81,1361,76,H,0,22,55,10,27,27,36,13,25,12,9,9,6,19,26,61,8,17,16,21,12,26,6,11,2,7,28
66109,2016,14,1433,92,1347,74,H,0,30,63,13,24,19,27,13,22,21,12,13,3,22,25,52,7,19,17,20,6,25,16,20,6,4,23
66110,2016,14,1435,98,1205,62,H,0,32,55,11,23,23,32,10,25,19,10,9,5,19,21,50,7,20,13,18,6,19,6,19,2,1,27
66111,2016,14,1452,86,1241,73,N,0,29,66,6,16,22,30,22,20,16,13,9,2,21,21,51,9,28,22,24,12,19,8,19,5,1,23
66112,2016,14,1463,99,1357,77,H,0,32,66,9,17,26,37,16,19,21,7,7,3,22,26,49,5,13,20,25,8,24,9,20,3,2,27
66113,2016,15,1154,94,1391,93,H,0,36,68,6,20,16,19,7,29,20,13,5,8,20,39,73,6,22,9,13,10,27,13,13,4,0,20
66114,2016,15,1160,91,1120,84,A,0,31,54,8,15,21,26,9,29,13,17,2,5,23,31,67,10,24,12,22,13,17,13,10,8,3,22
66115,2016,15,1163,85,1306,66,H,0,30,57,13,27,12,16,8,32,18,11,2,7,17,22,61,10,26,12,18,8,22,12,5,5,1,13
66116,2016,15,1166,103,1427,78,H,0,35,64,15,35,18,24,6,28,26,12,10,3,20,26,58,10,23,16,27,7,25,13,18,7,0,18
66117,2016,15,1167,68,1225,45,H,0,21,51,9,18,17,20,8,23,12,10,8,3,23,12,40,4,15,17,24,8,22,3,20,5,1,19
66118,2016,15,1168,77,1334,76,A,0,24,54,9,23,20,27,5,28,11,11,5,1,25,26,60,9,27,15,22,11,30,16,12,5,1,23
66119,2016,15,1173,80,1104,48,H,0,28,60,9,21,15,21,14,33,14,18,11,6,20,17,57,5,20,9,17,11,23,8,20,7,3,20
66120,2016,15,1186,76,1370,70,H,0,25,56,15,34,11,16,9,20,16,7,3,4,15,26,51,9,15,9,13,6,24,18,11,3,1,19
66121,2016,15,1190,103,1453,90,H,0,37,72,10,26,19,21,10,34,17,13,2,9,27,31,75,4,15,24,38,18,27,11,9,11,3,20
66122,2016,15,1199,98,1239,79,H,0,36,63,10,23,16,26,10,29,17,13,6,5,18,29,65,9,23,12,21,11,20,12,13,6,3,22
66123,2016,15,1202,79,1111,70,A,0,24,51,10,21,21,32,14,25,13,12,3,2,23,22,52,8,19,18,29,14,22,13,14,6,1,24
66124,2016,15,1214,61,1110,48,A,0,23,49,2,10,13,19,9,20,11,14,3,3,15,20,49,3,12,5,8,10,19,9,16,5,2,21
66125,2016,15,1238,78,1379,60,A,0,30,57,11,25,7,10,11,23,16,15,9,2,22,20,49,4,16,16,25,12,17,8,16,4,1,14
66126,2016,15,1246,74,1181,63,N,0,30,67,3,10,11,18,17,22,15,9,9,7,21,22,54,5,13,14,23,15,24,9,16,3,8,20
66127,2016,15,1247,73,1351,60,H,0,29,55,8,24,7,9,6,21,18,9,11,0,10,26,56,4,19,4,5,10,20,14,15,6,3,16
66128,2016,15,1256,80,1426,68,H,0,29,62,6,22,16,24,13,34,11,18,10,4,17,24,74,8,29,12,18,18,25,14,15,12,2,23
66129,2016,15,1257,87,1216,52,H,0,33,65,7,19,14,24,16,28,15,7,5,3,23,14,43,3,17,21,27,4,22,7,13,2,1,22
66130,2016,15,1265,73,1171,63,H,0,22,44,10,23,19,26,3,32,11,19,6,6,23,21,62,3,19,18,25,13,25,12,14,11,2,25
66131,2016,15,1268,75,1207,71,H,0,22,48,8,21,23,32,7,21,13,9,8,2,15,27,56,8,19,9,12,10,26,13,12,3,4,25
66132,2016,15,1269,69,1217,63,A,0,25,63,5,21,14,16,12,27,8,6,5,0,21,20,56,5,27,18,25,14,28,10,11,2,1,17
66133,2016,15,1277,79,1242,73,N,0,28,60,9,21,14,16,10,35,20,16,1,8,25,23,66,3,15,24,30,12,23,12,6,7,1,18
66134,2016,15,1293,76,1292,65,H,0,27,59,6,19,16,20,6,29,18,14,8,3,24,21,53,6,17,17,25,7,30,12,15,6,1,21
66135,2016,15,1303,95,1282,89,H,1,27,64,5,19,36,48,16,29,10,16,7,3,24,30,67,12,34,17,23,9,28,17,20,7,4,37
66136,2016,15,1320,70,1372,60,H,0,23,44,7,17,17,22,2,32,10,17,2,4,16,22,62,6,21,10,10,8,21,10,11,6,2,24
66137,2016,15,1323,86,1454,78,H,0,32,56,6,18,16,19,6,22,20,5,5,4,12,27,54,14,21,10,14,7,20,21,12,0,1,17
66138,2016,15,1326,82,1212,55,H,0,30,51,9,25,13,26,11,24,13,17,8,8,19,17,49,6,16,15,20,11,18,7,21,6,0,23
66139,2016,15,1328,84,1272,78,A,0,29,68,11,26,15,20,15,33,17,19,7,6,23,27,78,6,26,18,31,23,25,13,12,10,9,21
66140,2016,15,1333,93,1233,73,H,0,32,63,7,19,22,29,12,33,20,13,8,2,22,22,62,11,36,18,25,10,21,16,15,5,5,26
66141,2016,15,1335,60,1175,54,A,0,22,54,3,23,13,18,10,31,13,9,2,1,12,21,61,5,17,7,9,10,25,11,9,4,5,18
66142,2016,15,1336,68,1177,62,H,0,22,54,10,21,14,20,7,23,12,10,7,5,18,20,53,2,11,20,24,11,28,4,13,4,3,19
66143,2016,15,1393,79,1382,66,H,0,24,52,9,24,22,32,15,18,15,12,14,2,15,24,66,11,32,7,9,24,19,16,17,8,1,24
66144,2016,15,1409,77,1455,67,H,0,23,50,10,22,21,28,6,32,15,13,6,5,21,20,55,8,26,19,24,7,25,10,10,9,2,25
66145,2016,15,1434,58,1348,55,A,0,22,54,3,11,11,13,9,32,6,17,8,4,19,18,51,6,14,13,24,8,25,7,14,8,9,13
66146,2016,15,1437,87,1304,63,H,0,31,63,9,30,16,20,10,23,20,8,10,5,17,23,61,7,23,10,13,17,23,9,22,7,2,21
66147,2016,15,1442,84,1227,57,H,0,30,62,5,8,19,31,12,32,16,9,7,11,26,15,59,3,8,24,39,20,24,6,16,3,4,24
66148,2016,15,1444,74,1360,62,H,0,22,50,5,15,25,38,16,29,13,10,5,3,16,24,58,9,28,5,10,9,17,15,11,6,1,27
66149,2016,15,1456,70,1251,59,A,0,25,45,2,9,18,28,7,31,15,12,3,1,16,23,53,6,28,7,12,3,18,8,7,6,1,22
66150,2016,15,1458,78,1315,64,H,0,29,66,6,20,14,22,16,24,14,6,4,2,15,24,50,7,13,9,17,5,26,11,17,4,2,23
66151,2016,15,1462,78,1281,66,H,0,24,56,6,18,24,29,13,27,13,13,9,4,18,23,55,6,23,14,18,7,21,8,18,8,2,26
66152,2016,16,1103,88,1116,80,A,0,29,57,13,28,17,25,13,24,16,12,3,4,26,24,63,6,20,26,32,16,20,17,8,7,4,23
66153,2016,16,1113,91,1244,53,H,0,33,63,6,20,19,27,17,36,15,11,6,4,19,20,61,5,20,8,13,7,17,9,13,6,1,23
66154,2016,16,1119,96,1192,85,A,0,35,54,12,23,14,23,9,36,25,25,4,1,19,36,77,6,17,7,17,11,12,10,8,11,1,23
66155,2016,16,1125,90,1443,85,H,0,29,61,11,29,21,31,11,24,21,13,8,1,16,31,65,10,24,13,21,16,26,11,15,4,4,26
66156,2016,16,1137,81,1352,76,A,0,29,56,8,21,15,20,8,31,21,18,7,1,20,29,60,7,25,11,19,7,22,17,15,13,3,18
66157,2016,16,1153,83,1132,50,A,0,31,66,13,30,8,16,11,38,15,10,12,8,18,17,58,7,25,9,17,9,29,10,16,6,2,16
66158,2016,16,1165,76,1127,59,H,0,28,53,12,24,8,13,7,30,15,20,5,5,17,22,60,9,30,6,7,8,21,17,16,3,3,22
66159,2016,16,1176,75,1430,62,H,0,25,55,7,20,18,28,7,23,14,12,8,2,20,18,46,4,11,22,27,8,29,4,21,3,4,24
66160,2016,16,1211,91,1319,52,H,0,36,68,6,23,13,20,15,38,18,17,9,3,18,19,63,3,17,11,17,9,22,9,15,8,0,21
66161,2016,16,1219,75,1180,66,A,0,28,60,4,11,15,23,9,22,8,9,4,0,24,23,42,6,17,14,28,5,24,9,17,3,6,26
66162,2016,16,1222,110,1341,69,H,0,38,66,9,16,25,26,15,27,21,15,9,6,22,23,55,4,15,19,27,9,14,10,19,9,3,22
66163,2016,16,1236,80,1122,77,A,0,24,58,10,30,22,31,11,22,13,8,3,1,25,23,47,5,15,26,35,7,27,7,14,6,4,25
66164,2016,16,1262,87,1357,84,H,0,31,67,7,20,18,25,11,18,13,12,15,1,27,31,53,3,13,19,29,10,27,12,25,6,4,22
66165,2016,16,1301,79,1237,56,H,0,25,61,6,19,23,39,20,32,11,11,3,8,17,20,60,9,25,7,11,10,27,9,13,6,2,34
66166,2016,16,1307,75,1260,51,H,0,29,47,5,13,12,17,6,32,18,17,4,8,17,19,60,5,17,8,14,12,13,11,10,6,1,17
66167,2016,16,1308,76,1399,63,H,0,32,64,6,12,6,15,15,34,18,15,4,1,12,22,57,7,23,12,14,3,25,7,12,3,2,18
66168,2016,16,1310,75,1135,66,H,0,25,53,6,16,19,30,10,34,14,15,8,7,17,23,75,8,29,12,16,19,24,14,11,6,3,23
66169,2016,16,1314,78,1459,58,H,0,32,62,1,9,13,19,11,31,13,12,11,6,13,23,57,9,24,3,5,5,20,9,15,4,0,17
66170,2016,16,1321,79,1193,72,H,0,27,61,7,26,18,23,10,23,17,7,5,2,22,24,59,7,25,17,21,15,26,16,14,4,3,22
66171,2016,16,1324,91,1185,81,H,0,29,71,12,31,21,24,16,27,22,14,3,4,21,30,76,7,30,14,19,17,28,17,19,9,6,26
66172,2016,16,1330,79,1288,48,H,0,30,66,6,22,13,14,16,26,14,8,8,7,16,16,46,6,15,10,16,5,20,7,12,5,0,12
66173,2016,16,1344,60,1228,59,H,0,23,60,6,23,8,18,16,23,13,8,6,4,13,23,60,9,25,4,6,15,24,17,13,5,3,21
66174,2016,16,1345,96,1230,61,H,0,34,57,9,21,19,22,12,44,23,22,7,13,17,21,74,12,30,7,9,8,11,12,8,10,1,20
66175,2016,16,1350,91,1448,82,A,0,32,62,11,23,16,22,7,16,18,6,11,3,27,28,49,7,15,19,33,12,27,16,20,1,3,21
66176,2016,16,1356,72,1245,69,H,0,22,45,5,15,23,30,5,27,11,13,3,0,29,23,59,7,24,16,36,20,23,10,14,4,3,25
66177,2016,16,1366,76,1117,75,H,0,25,61,9,20,17,28,11,27,10,14,7,2,16,33,65,2,9,7,13,8,29,11,13,7,6,21
66178,2016,16,1386,89,1138,67,H,0,31,66,6,24,21,27,10,36,13,6,4,5,16,22,71,7,23,16,21,15,29,10,8,3,1,21
66179,2016,16,1387,70,1188,60,A,0,23,54,4,17,20,31,7,35,13,15,5,8,23,17,60,5,23,21,29,12,30,10,15,6,3,31
66180,2016,16,1405,100,1464,78,A,0,36,64,10,24,18,23,6,33,19,10,3,4,17,27,69,9,25,15,21,11,24,13,12,5,2,21
66181,2016,16,1414,61,1416,60,A,1,24,69,7,18,6,8,8,26,17,7,9,6,19,22,64,5,19,11,17,19,38,15,17,2,6,12
66182,2016,16,1424,84,1381,64,H,0,30,64,5,20,19,26,16,25,18,8,10,8,21,21,55,8,21,14,20,12,22,11,16,3,2,23
66183,2016,16,1436,83,1346,70,H,0,28,48,4,8,23,26,6,30,14,18,7,5,17,26,68,11,23,7,11,14,17,11,15,4,7,22
66184,2016,16,1439,71,1240,62,H,0,26,59,4,16,15,30,20,34,12,17,3,2,15,24,64,8,29,6,8,7,22,10,9,8,2,23
66185,2016,17,1102,65,1290,64,H,0,23,60,3,21,16,28,12,28,15,11,5,1,15,25,61,6,19,8,14,12,33,14,13,3,4,27
66186,2016,17,1105,74,1369,56,H,0,27,58,8,27,12,20,7,24,20,14,6,2,19,22,56,2,12,10,21,16,29,11,20,9,2,19
66187,2016,17,1107,88,1159,67,H,0,29,55,12,19,18,26,9,20,18,13,10,1,20,23,51,6,15,15,19,11,23,11,20,6,4,25
66188,2016,17,1112,88,1129,76,H,0,32,59,10,21,14,17,10,29,17,13,4,6,18,27,63,10,30,12,18,12,19,14,10,3,2,22
66189,2016,17,1130,82,1148,57,H,0,32,64,13,28,5,16,10,31,17,8,8,2,14,21,58,5,19,10,16,9,25,6,13,4,2,12
66190,2016,17,1139,93,1283,59,N,0,33,55,8,17,19,29,8,32,23,8,5,2,25,20,59,2,15,17,30,14,18,5,11,1,1,28
66191,2016,17,1150,77,1202,68,H,0,24,58,4,15,25,30,14,23,10,17,7,4,18,22,56,9,29,15,19,13,24,10,21,13,1,23
66192,2016,17,1155,76,1411,56,H,0,30,60,7,19,9,14,12,29,18,7,2,6,11,21,59,9,29,5,7,9,21,13,9,2,1,16
66193,2016,17,1161,83,1258,75,H,0,21,49,9,18,32,42,13,27,18,12,3,3,14,27,58,9,25,12,16,6,21,13,8,8,0,30
66194,2016,17,1201,78,1362,71,H,0,24,60,10,24,20,28,13,25,11,12,7,4,24,22,53,7,21,20,26,10,25,12,16,3,0,21
66195,2016,17,1203,73,1378,67,A,0,23,55,6,20,21,30,11,26,11,10,8,2,18,23,65,6,22,15,25,22,27,9,16,5,3,29
66196,2016,17,1206,68,1279,62,N,0,27,55,6,15,8,10,10,34,15,18,2,7,13,23,66,6,25,10,13,10,19,10,4,9,4,15
66197,2016,17,1210,107,1453,77,H,0,42,75,11,24,12,18,15,36,23,12,4,9,20,29,71,6,19,13,21,10,21,14,10,7,2,16
66198,2016,17,1213,79,1108,46,H,0,24,49,4,13,27,36,11,33,11,16,8,6,17,18,60,3,18,7,13,12,20,2,19,7,2,28
66199,2016,17,1216,67,1389,66,A,0,25,55,9,20,8,11,6,25,7,10,5,4,18,25,63,6,18,10,15,15,25,15,10,2,6,15
66200,2016,17,1231,86,1166,65,H,0,35,70,10,28,6,9,13,30,18,18,6,5,21,27,60,3,18,8,16,8,24,10,15,5,5,15
66201,2016,17,1234,89,1266,61,A,0,36,66,12,22,5,7,7,26,25,12,14,2,17,22,57,7,30,10,14,9,23,14,19,6,2,14
66202,2016,17,1253,80,1371,77,N,0,31,56,8,18,10,18,10,26,17,16,6,2,21,27,62,6,18,17,23,12,20,13,11,8,6,17
66203,2016,17,1254,84,1263,79,H,0,29,63,3,20,23,33,14,29,13,21,10,4,22,31,67,7,17,10,20,13,26,13,24,9,4,27
66204,2016,17,1259,76,1420,57,A,0,28,58,4,13,16,19,12,30,15,11,4,3,18,22,55,6,19,7,16,8,20,11,11,6,1,16
66205,2016,17,1261,78,1375,66,H,0,29,57,6,18,14,19,8,29,15,13,8,3,15,26,65,7,24,7,15,14,25,10,13,5,3,19
66206,2016,17,1269,89,1146,62,H,0,34,64,16,29,5,9,7,35,24,12,5,5,23,21,65,2,14,18,31,16,23,13,10,6,3,13
66207,2016,17,1272,83,1212,65,H,0,25,52,5,19,28,35,9,30,16,12,2,5,16,22,55,9,20,12,22,9,23,13,15,8,3,23
66208,2016,17,1273,70,1106,49,H,0,26,56,4,13,14,18,14,35,17,11,4,1,11,16,52,10,27,7,11,4,19,8,8,5,8,17
66209,2016,17,1274,105,1280,79,N,0,34,60,9,17,28,38,13,28,20,11,7,1,20,30,66,9,22,10,15,9,18,14,13,3,5,29
66210,2016,17,1298,67,1367,55,A,0,27,58,6,11,7,9,15,26,17,13,7,8,13,19,54,6,21,11,17,15,18,11,12,4,3,13
66211,2016,17,1304,75,1175,60,H,0,22,50,12,28,19,25,15,19,19,16,7,4,22,21,47,5,11,13,22,10,17,6,17,6,1,24
66212,2016,17,1306,73,1221,69,A,0,27,48,10,19,9,13,9,25,13,15,7,0,8,25,53,15,35,4,7,5,15,21,10,7,3,13
66213,2016,17,1312,90,1131,76,H,0,32,67,9,21,17,20,11,29,21,13,9,0,17,26,56,14,27,10,22,8,23,15,15,4,4,19
66214,2016,17,1329,69,1406,52,N,0,25,53,7,18,12,16,4,33,15,7,2,9,20,16,64,4,21,16,23,17,26,7,7,2,2,18
66215,2016,17,1333,77,1349,69,A,0,26,50,10,22,15,22,8,21,16,13,11,1,20,22,49,8,26,17,22,8,21,14,13,7,3,20
66216,2016,17,1355,83,1229,67,A,0,26,59,9,23,22,30,15,33,11,17,11,2,30,23,63,6,24,15,30,16,20,10,17,7,6,23
66217,2016,17,1374,85,1390,70,A,0,34,61,6,14,11,15,12,22,19,8,6,1,20,22,48,5,15,21,28,9,15,14,13,6,4,14
66218,2016,17,1380,90,1408,82,H,0,30,61,6,16,24,30,10,16,9,10,10,1,21,26,50,9,26,21,31,13,25,17,15,5,1,25
66219,2016,17,1385,61,1353,59,H,0,20,62,8,24,13,24,19,31,12,15,5,7,15,25,60,4,10,5,14,10,29,9,12,9,5,22
66220,2016,17,1395,90,1223,63,H,0,30,61,6,18,24,30,10,26,21,8,5,5,24,21,47,4,13,17,27,5,23,13,16,2,2,22
66221,2016,17,1396,75,1278,70,N,0,23,61,10,23,19,26,13,24,18,10,3,1,26,19,50,6,18,26,32,9,27,8,11,3,6,21
66222,2016,17,1397,84,1267,74,H,0,26,65,7,23,25,30,14,33,15,12,7,6,16,27,74,9,35,11,14,16,27,16,14,6,4,26
66223,2016,17,1401,95,1394,70,H,0,31,57,9,22,24,26,9,29,22,16,9,4,23,23,58,6,21,18,20,8,18,14,16,5,2,25
66224,2016,17,1412,79,1407,63,A,0,29,59,8,23,13,18,6,37,21,16,8,6,22,25,71,5,25,8,14,12,26,14,12,7,2,18
66225,2016,17,1415,77,1365,63,H,0,28,62,13,29,8,11,11,25,19,7,4,3,17,23,54,4,15,13,18,6,25,14,8,1,1,15
66226,2016,17,1417,81,1337,67,H,0,30,60,6,17,15,19,14,29,17,17,6,3,14,27,71,4,20,9,14,19,16,14,13,9,2,19
66227,2016,17,1419,80,1322,64,A,0,35,74,2,12,8,11,23,25,17,12,10,4,15,24,57,7,17,9,10,8,19,13,15,5,7,13
66228,2016,17,1428,73,1403,63,N,0,23,60,6,24,21,27,15,30,9,10,5,3,18,25,64,3,19,10,18,13,25,9,9,3,4,21
66229,2016,17,1435,79,1392,72,H,1,29,65,5,18,16,23,7,27,8,6,3,5,16,30,66,4,17,8,12,10,33,11,15,2,5,21
66230,2016,17,1438,82,1133,57,N,0,30,53,6,15,16,17,8,27,19,9,6,2,20,18,46,6,15,15,24,6,15,7,13,2,1,15
66231,2016,17,1449,100,1291,67,H,0,34,67,5,16,27,40,19,41,13,19,10,7,18,24,77,9,37,10,11,10,19,6,15,7,5,30
66232,2016,17,1463,79,1250,67,A,0,26,59,9,21,18,21,18,30,16,16,3,12,21,21,56,6,16,19,25,10,16,13,9,9,4,20
66233,2016,18,1104,105,1418,93,H,0,32,59,15,25,26,35,6,26,19,11,6,8,30,28,61,11,27,26,40,16,27,9,15,6,5,24
66234,2016,18,1116,93,1149,75,H,0,32,59,7,13,22,30,10,30,23,13,6,8,24,23,66,12,31,17,26,16,17,15,13,5,1,25
66235,2016,18,1120,92,1204,62,H,0,29,59,9,24,25,33,7,37,18,14,7,9,19,19,61,7,30,17,25,10,28,8,18,10,1,26
66236,2016,18,1124,77,1238,60,H,0,27,61,7,19,16,28,19,37,17,18,9,4,18,21,61,7,19,11,18,9,21,21,13,10,4,22
66237,2016,18,1136,71,1341,58,H,0,28,53,9,22,6,13,10,25,19,15,9,2,20,22,61,3,18,11,17,17,19,10,12,6,3,17
66238,2016,18,1139,74,1396,69,N,0,24,66,5,21,21,25,19,28,13,5,3,5,15,27,71,7,22,8,9,17,24,10,7,1,6,18
66239,2016,18,1143,70,1187,62,H,0,24,55,3,23,19,31,19,26,14,15,1,6,19,18,55,5,15,21,25,11,15,10,10,6,1,26
66240,2016,18,1160,85,1339,63,H,0,29,61,7,19,20,29,17,31,19,18,10,10,15,22,60,10,27,9,14,11,18,11,19,11,1,24
66241,2016,18,1181,79,1433,71,N,0,26,53,8,23,19,34,12,27,13,14,5,6,14,29,63,4,13,9,13,9,23,14,13,6,0,27
66242,2016,18,1182,78,1336,52,H,0,27,54,17,34,7,13,7,35,20,18,3,9,20,19,64,5,21,9,17,15,22,6,14,6,3,18
